143-AH 	 Q0 	 IZV950112-00007      	 0       	 51.9465 	 BM25
179-AH 	 Q0 	 IZV950719-00015      	 528     	 8.5680 	 BM25
179-AH 	 Q0 	 IZV950310-00028      	 529     	 8.5483 	 BM25
179-AH 	 Q0 	 IZV950314-00007      	 530     	 8.5483 	 BM25
179-AH 	 Q0 	 IZV951223-00031      	 531     	 8.5483 	 BM25
179-AH 	 Q0 	 IZV950719-00008      	 532     	 8.5142 	 BM25
179-AH 	 Q0 	 IZV950111-00010      	 533     	 8.4944 	 BM25
179-AH 	 Q0 	 IZV950323-00036      	 534     	 8.4944 	 BM25
179-AH 	 Q0 	 IZV950715-00011      	 535     	 8.4944 	 BM25
179-AH 	 Q0 	 IZV950919-00016      	 536     	 8.4944 	 BM25
179-AH 	 Q0 	 IZV950411-00003      	 537     	 8.4842 	 BM25
179-AH 	 Q0 	 IZV950119-00029      	 538     	 8.4628 	 BM25
179-AH 	 Q0 	 IZV951223-00033      	 539     	 8.4562 	 BM25
179-AH 	 Q0 	 IZV950322-00017      	 540     	 8.4359 	 BM25
179-AH 	 Q0 	 IZV950413-00019      	 541     	 8.4359 	 BM25
179-AH 	 Q0 	 IZV950922-00042      	 542     	 8.4359 	 BM25
179-AH 	 Q0 	 IZV951005-00028      	 543     	 8.4359 	 BM25
179-AH 	 Q0 	 IZV951021-00014      	 544     	 8.4359 	 BM25
179-AH 	 Q0 	 IZV950301-00017      	 545     	 8.4266 	 BM25
179-AH 	 Q0 	 IZV950419-00019      	 546     	 8.4266 	 BM25
179-AH 	 Q0 	 IZV950926-00014      	 547     	 8.4266 	 BM25
179-AH 	 Q0 	 IZV950207-00015      	 548     	 8.3952 	 BM25
179-AH 	 Q0 	 IZV950307-00038      	 549     	 8.3952 	 BM25
179-AH 	 Q0 	 IZV951027-00009      	 550     	 8.3952 	 BM25
179-AH 	 Q0 	 IZV950627-00000      	 551     	 8.3334 	 BM25
179-AH 	 Q0 	 IZV951122-00010      	 552     	 8.3334 	 BM25
179-AH 	 Q0 	 IZV950822-00006      	 553     	 8.2787 	 BM25
179-AH 	 Q0 	 IZV950906-00007      	 554     	 8.2787 	 BM25
179-AH 	 Q0 	 IZV951028-00003      	 555     	 8.2787 	 BM25
179-AH 	 Q0 	 IZV950201-00029      	 556     	 8.2213 	 BM25
179-AH 	 Q0 	 IZV950204-00001      	 557     	 8.2213 	 BM25
179-AH 	 Q0 	 IZV950325-00016      	 558     	 8.2213 	 BM25
179-AH 	 Q0 	 IZV950601-00036      	 559     	 8.2213 	 BM25
179-AH 	 Q0 	 IZV950608-00022      	 560     	 8.2213 	 BM25
179-AH 	 Q0 	 IZV950705-00021      	 561     	 8.2213 	 BM25
179-AH 	 Q0 	 IZV950824-00000      	 562     	 8.2213 	 BM25
179-AH 	 Q0 	 IZV950926-00005      	 563     	 8.2213 	 BM25
179-AH 	 Q0 	 IZV951013-00001      	 564     	 8.2213 	 BM25
179-AH 	 Q0 	 IZV951019-00006      	 565     	 8.2213 	 BM25
179-AH 	 Q0 	 IZV951121-00000      	 566     	 8.1815 	 BM25
179-AH 	 Q0 	 IZV950214-00004      	 567     	 8.1537 	 BM25
179-AH 	 Q0 	 IZV950303-00005      	 568     	 8.1537 	 BM25
179-AH 	 Q0 	 IZV950303-00008      	 569     	 8.1537 	 BM25
179-AH 	 Q0 	 IZV950325-00010      	 570     	 8.1537 	 BM25
179-AH 	 Q0 	 IZV950413-00006      	 571     	 8.1537 	 BM25
179-AH 	 Q0 	 IZV950504-00000      	 572     	 8.1537 	 BM25
179-AH 	 Q0 	 IZV950517-00002      	 573     	 8.1537 	 BM25
179-AH 	 Q0 	 IZV950524-00006      	 574     	 8.1537 	 BM25
179-AH 	 Q0 	 IZV950603-00004      	 575     	 8.1537 	 BM25
179-AH 	 Q0 	 IZV950617-00004      	 576     	 8.1537 	 BM25
179-AH 	 Q0 	 IZV950801-00008      	 577     	 8.1537 	 BM25
179-AH 	 Q0 	 IZV950922-00006      	 578     	 8.1537 	 BM25
179-AH 	 Q0 	 IZV951013-00008      	 579     	 8.1537 	 BM25
179-AH 	 Q0 	 IZV950128-00004      	 580     	 8.1272 	 BM25
179-AH 	 Q0 	 IZV950119-00034      	 581     	 8.1197 	 BM25
179-AH 	 Q0 	 IZV950118-00017      	 582     	 8.1154 	 BM25
179-AH 	 Q0 	 IZV950411-00013      	 583     	 8.1154 	 BM25
179-AH 	 Q0 	 IZV950512-00019      	 584     	 8.1154 	 BM25
179-AH 	 Q0 	 IZV950606-00017      	 585     	 8.1154 	 BM25
179-AH 	 Q0 	 IZV950802-00008      	 586     	 8.1154 	 BM25
179-AH 	 Q0 	 IZV950905-00015      	 587     	 8.1154 	 BM25
179-AH 	 Q0 	 IZV951012-00026      	 588     	 8.1154 	 BM25
179-AH 	 Q0 	 IZV950127-00005      	 589     	 8.0697 	 BM25
179-AH 	 Q0 	 IZV950329-00011      	 590     	 8.0697 	 BM25
179-AH 	 Q0 	 IZV950304-00030      	 591     	 8.0055 	 BM25
179-AH 	 Q0 	 IZV950907-00019      	 592     	 7.9803 	 BM25
179-AH 	 Q0 	 IZV950916-00024      	 593     	 7.9470 	 BM25
179-AH 	 Q0 	 IZV951025-00010      	 594     	 7.9366 	 BM25
179-AH 	 Q0 	 IZV950207-00023      	 595     	 7.8915 	 BM25
179-AH 	 Q0 	 IZV950316-00028      	 596     	 7.8915 	 BM25
179-AH 	 Q0 	 IZV950404-00019      	 597     	 7.8915 	 BM25
179-AH 	 Q0 	 IZV950412-00022      	 598     	 7.8915 	 BM25
179-AH 	 Q0 	 IZV950811-00003      	 599     	 7.8915 	 BM25
179-AH 	 Q0 	 IZV950818-00013      	 600     	 7.8915 	 BM25
179-AH 	 Q0 	 IZV950902-00012      	 601     	 7.8915 	 BM25
179-AH 	 Q0 	 IZV951010-00006      	 602     	 7.8915 	 BM25
179-AH 	 Q0 	 IZV951111-00015      	 603     	 7.8915 	 BM25
179-AH 	 Q0 	 IZV951226-00010      	 604     	 7.8915 	 BM25
179-AH 	 Q0 	 IZV950125-00017      	 605     	 7.8889 	 BM25
179-AH 	 Q0 	 IZV950926-00025      	 606     	 7.8889 	 BM25
179-AH 	 Q0 	 IZV950121-00016      	 607     	 7.8735 	 BM25
179-AH 	 Q0 	 IZV950202-00002      	 608     	 7.8735 	 BM25
179-AH 	 Q0 	 IZV950302-00023      	 609     	 7.8735 	 BM25
179-AH 	 Q0 	 IZV950328-00034      	 610     	 7.8735 	 BM25
179-AH 	 Q0 	 IZV950414-00010      	 611     	 7.8735 	 BM25
179-AH 	 Q0 	 IZV950825-00001      	 612     	 7.8735 	 BM25
179-AH 	 Q0 	 IZV951104-00009      	 613     	 7.8735 	 BM25
179-AH 	 Q0 	 IZV951216-00007      	 614     	 7.8735 	 BM25
179-AH 	 Q0 	 IZV951026-00025      	 615     	 7.8649 	 BM25
179-AH 	 Q0 	 IZV951210-00021      	 616     	 7.8542 	 BM25
179-AH 	 Q0 	 IZV950222-00022      	 617     	 7.8365 	 BM25
179-AH 	 Q0 	 IZV950830-00026      	 618     	 7.8359 	 BM25
179-AH 	 Q0 	 IZV950414-00016      	 619     	 7.6795 	 BM25
179-AH 	 Q0 	 IZV950616-00025      	 620     	 7.6795 	 BM25
179-AH 	 Q0 	 IZV951206-00013      	 621     	 7.6749 	 BM25
179-AH 	 Q0 	 IZV950216-00028      	 622     	 7.6612 	 BM25
179-AH 	 Q0 	 IZV950624-00016      	 623     	 7.6611 	 BM25
179-AH 	 Q0 	 IZV950909-00006      	 624     	 7.6611 	 BM25
179-AH 	 Q0 	 IZV951102-00018      	 625     	 7.6611 	 BM25
179-AH 	 Q0 	 IZV950420-00016      	 626     	 7.6435 	 BM25
179-AH 	 Q0 	 IZV950809-00020      	 627     	 7.6435 	 BM25
179-AH 	 Q0 	 IZV950922-00045      	 628     	 7.6435 	 BM25
179-AH 	 Q0 	 IZV951010-00031      	 629     	 7.6435 	 BM25
179-AH 	 Q0 	 IZV951025-00009      	 630     	 7.6333 	 BM25
179-AH 	 Q0 	 IZV950114-00038      	 631     	 7.6038 	 BM25
179-AH 	 Q0 	 IZV950118-00016      	 632     	 7.6038 	 BM25
179-AH 	 Q0 	 IZV950223-00036      	 633     	 7.6038 	 BM25
179-AH 	 Q0 	 IZV950224-00011      	 634     	 7.6038 	 BM25
179-AH 	 Q0 	 IZV950620-00021      	 635     	 7.6038 	 BM25
179-AH 	 Q0 	 IZV950621-00029      	 636     	 7.6038 	 BM25
179-AH 	 Q0 	 IZV950822-00008      	 637     	 7.6038 	 BM25
179-AH 	 Q0 	 IZV950908-00002      	 638     	 7.6012 	 BM25
179-AH 	 Q0 	 IZV951012-00001      	 639     	 7.6012 	 BM25
179-AH 	 Q0 	 IZV950722-00033      	 640     	 7.6008 	 BM25
179-AH 	 Q0 	 IZV950801-00018      	 641     	 7.6008 	 BM25
179-AH 	 Q0 	 IZV950421-00024      	 642     	 7.5957 	 BM25
179-AH 	 Q0 	 IZV950418-00020      	 643     	 7.5845 	 BM25
179-AH 	 Q0 	 IZV950314-00027      	 644     	 7.5775 	 BM25
179-AH 	 Q0 	 IZV950809-00021      	 645     	 7.5487 	 BM25
179-AH 	 Q0 	 IZV950426-00020      	 646     	 7.5363 	 BM25
179-AH 	 Q0 	 IZV950120-00004      	 647     	 7.5197 	 BM25
179-AH 	 Q0 	 IZV950124-00007      	 648     	 7.5197 	 BM25
179-AH 	 Q0 	 IZV950131-00003      	 649     	 7.5197 	 BM25
179-AH 	 Q0 	 IZV950211-00020      	 650     	 7.5197 	 BM25
179-AH 	 Q0 	 IZV950307-00006      	 651     	 7.5197 	 BM25
179-AH 	 Q0 	 IZV950324-00000      	 652     	 7.5197 	 BM25
179-AH 	 Q0 	 IZV950422-00022      	 653     	 7.5197 	 BM25
179-AH 	 Q0 	 IZV950517-00001      	 654     	 7.5197 	 BM25
179-AH 	 Q0 	 IZV950527-00020      	 655     	 7.5197 	 BM25
179-AH 	 Q0 	 IZV950718-00010      	 656     	 7.5197 	 BM25
179-AH 	 Q0 	 IZV950727-00000      	 657     	 7.5197 	 BM25
179-AH 	 Q0 	 IZV950728-00007      	 658     	 7.5197 	 BM25
179-AH 	 Q0 	 IZV950810-00010      	 659     	 7.5197 	 BM25
179-AH 	 Q0 	 IZV950811-00008      	 660     	 7.5197 	 BM25
179-AH 	 Q0 	 IZV950921-00003      	 661     	 7.5197 	 BM25
179-AH 	 Q0 	 IZV951003-00000      	 662     	 7.5197 	 BM25
179-AH 	 Q0 	 IZV951007-00007      	 663     	 7.5197 	 BM25
179-AH 	 Q0 	 IZV951012-00012      	 664     	 7.5197 	 BM25
179-AH 	 Q0 	 IZV951102-00012      	 665     	 7.5197 	 BM25
179-AH 	 Q0 	 IZV950728-00012      	 666     	 7.4704 	 BM25
179-AH 	 Q0 	 IZV951105-00043      	 667     	 7.4704 	 BM25
179-AH 	 Q0 	 IZV951010-00020      	 668     	 7.4409 	 BM25
179-AH 	 Q0 	 IZV950221-00014      	 669     	 7.4337 	 BM25
179-AH 	 Q0 	 IZV950214-00001      	 670     	 7.3815 	 BM25
179-AH 	 Q0 	 IZV950304-00005      	 671     	 7.3815 	 BM25
179-AH 	 Q0 	 IZV950426-00017      	 672     	 7.3815 	 BM25
179-AH 	 Q0 	 IZV950801-00011      	 673     	 7.3815 	 BM25
179-AH 	 Q0 	 IZV950919-00023      	 674     	 7.3815 	 BM25
179-AH 	 Q0 	 IZV950922-00004      	 675     	 7.3815 	 BM25
179-AH 	 Q0 	 IZV951114-00001      	 676     	 7.3815 	 BM25
179-AH 	 Q0 	 IZV950202-00001      	 677     	 7.3547 	 BM25
179-AH 	 Q0 	 IZV950119-00020      	 678     	 7.3160 	 BM25
179-AH 	 Q0 	 IZV950325-00017      	 679     	 7.3160 	 BM25
179-AH 	 Q0 	 IZV950505-00021      	 680     	 7.3160 	 BM25
179-AH 	 Q0 	 IZV950608-00017      	 681     	 7.3160 	 BM25
179-AH 	 Q0 	 IZV950617-00014      	 682     	 7.3160 	 BM25
179-AH 	 Q0 	 IZV951117-00015      	 683     	 7.3160 	 BM25
179-AH 	 Q0 	 IZV951230-00004      	 684     	 7.3160 	 BM25
179-AH 	 Q0 	 IZV951024-00017      	 685     	 7.3053 	 BM25
179-AH 	 Q0 	 IZV950310-00010      	 686     	 7.2804 	 BM25
179-AH 	 Q0 	 IZV951207-00020      	 687     	 7.2804 	 BM25
179-AH 	 Q0 	 IZV950131-00033      	 688     	 7.1958 	 BM25
179-AH 	 Q0 	 IZV950222-00035      	 689     	 7.1958 	 BM25
179-AH 	 Q0 	 IZV950228-00023      	 690     	 7.1958 	 BM25
179-AH 	 Q0 	 IZV950316-00021      	 691     	 7.1958 	 BM25
179-AH 	 Q0 	 IZV950324-00023      	 692     	 7.1958 	 BM25
179-AH 	 Q0 	 IZV950519-00013      	 693     	 7.1958 	 BM25
179-AH 	 Q0 	 IZV950616-00018      	 694     	 7.1958 	 BM25
179-AH 	 Q0 	 IZV951028-00017      	 695     	 7.1958 	 BM25
179-AH 	 Q0 	 IZV951124-00027      	 696     	 7.1958 	 BM25
179-AH 	 Q0 	 IZV951206-00021      	 697     	 7.1958 	 BM25
179-AH 	 Q0 	 IZV951223-00000      	 698     	 7.1958 	 BM25
179-AH 	 Q0 	 IZV950202-00029      	 699     	 7.1786 	 BM25
179-AH 	 Q0 	 IZV950505-00004      	 700     	 7.1786 	 BM25
179-AH 	 Q0 	 IZV950214-00030      	 701     	 7.1209 	 BM25
179-AH 	 Q0 	 IZV950315-00043      	 702     	 7.1209 	 BM25
179-AH 	 Q0 	 IZV950614-00003      	 703     	 7.1209 	 BM25
179-AH 	 Q0 	 IZV950615-00011      	 704     	 7.1209 	 BM25
179-AH 	 Q0 	 IZV950718-00015      	 705     	 7.1209 	 BM25
179-AH 	 Q0 	 IZV950728-00009      	 706     	 7.1209 	 BM25
179-AH 	 Q0 	 IZV950809-00012      	 707     	 7.1209 	 BM25
179-AH 	 Q0 	 IZV950829-00009      	 708     	 7.1209 	 BM25
179-AH 	 Q0 	 IZV950901-00012      	 709     	 7.1209 	 BM25
179-AH 	 Q0 	 IZV950919-00008      	 710     	 7.1209 	 BM25
179-AH 	 Q0 	 IZV951007-00040      	 711     	 7.1209 	 BM25
179-AH 	 Q0 	 IZV951011-00027      	 712     	 7.1209 	 BM25
179-AH 	 Q0 	 IZV951013-00022      	 713     	 7.1209 	 BM25
179-AH 	 Q0 	 IZV951220-00015      	 714     	 7.1209 	 BM25
179-AH 	 Q0 	 IZV951007-00033      	 715     	 7.1132 	 BM25
179-AH 	 Q0 	 IZV950120-00014      	 716     	 7.0565 	 BM25
179-AH 	 Q0 	 IZV950323-00020      	 717     	 7.0565 	 BM25
179-AH 	 Q0 	 IZV950923-00029      	 718     	 7.0530 	 BM25
179-AH 	 Q0 	 IZV950411-00030      	 719     	 7.0089 	 BM25
179-AH 	 Q0 	 IZV950725-00023      	 720     	 7.0020 	 BM25
179-AH 	 Q0 	 IZV951201-00016      	 721     	 7.0020 	 BM25
179-AH 	 Q0 	 IZV951109-00029      	 722     	 6.9826 	 BM25
179-AH 	 Q0 	 IZV950627-00030      	 723     	 6.9546 	 BM25
179-AH 	 Q0 	 IZV950425-00012      	 724     	 6.9295 	 BM25
179-AH 	 Q0 	 IZV950105-00018      	 725     	 6.8785 	 BM25
179-AH 	 Q0 	 IZV950128-00044      	 726     	 6.8785 	 BM25
179-AH 	 Q0 	 IZV950304-00015      	 727     	 6.8785 	 BM25
179-AH 	 Q0 	 IZV950329-00012      	 728     	 6.8785 	 BM25
179-AH 	 Q0 	 IZV950413-00026      	 729     	 6.8785 	 BM25
179-AH 	 Q0 	 IZV950418-00006      	 730     	 6.8785 	 BM25
179-AH 	 Q0 	 IZV950810-00002      	 731     	 6.8785 	 BM25
179-AH 	 Q0 	 IZV950901-00025      	 732     	 6.8785 	 BM25
179-AH 	 Q0 	 IZV951220-00017      	 733     	 6.8785 	 BM25
179-AH 	 Q0 	 IZV950921-00029      	 734     	 6.8419 	 BM25
179-AH 	 Q0 	 IZV950610-00018      	 735     	 6.8116 	 BM25
179-AH 	 Q0 	 IZV951229-00023      	 736     	 6.8116 	 BM25
179-AH 	 Q0 	 IZV951003-00015      	 737     	 6.8115 	 BM25
179-AH 	 Q0 	 IZV951117-00016      	 738     	 6.8115 	 BM25
179-AH 	 Q0 	 IZV950228-00030      	 739     	 6.8096 	 BM25
179-AH 	 Q0 	 IZV950315-00020      	 740     	 6.8087 	 BM25
179-AH 	 Q0 	 IZV950418-00023      	 741     	 6.8073 	 BM25
179-AH 	 Q0 	 IZV951027-00018      	 742     	 6.8073 	 BM25
179-AH 	 Q0 	 IZV950518-00018      	 743     	 6.8000 	 BM25
179-AH 	 Q0 	 IZV950203-00020      	 744     	 6.7929 	 BM25
179-AH 	 Q0 	 IZV950209-00020      	 745     	 6.7929 	 BM25
179-AH 	 Q0 	 IZV950225-00010      	 746     	 6.7929 	 BM25
179-AH 	 Q0 	 IZV950314-00040      	 747     	 6.7929 	 BM25
179-AH 	 Q0 	 IZV950329-00029      	 748     	 6.7929 	 BM25
179-AH 	 Q0 	 IZV950413-00014      	 749     	 6.7929 	 BM25
179-AH 	 Q0 	 IZV950520-00019      	 750     	 6.7929 	 BM25
179-AH 	 Q0 	 IZV950621-00017      	 751     	 6.7929 	 BM25
179-AH 	 Q0 	 IZV950701-00031      	 752     	 6.7929 	 BM25
179-AH 	 Q0 	 IZV950708-00015      	 753     	 6.7929 	 BM25
179-AH 	 Q0 	 IZV950719-00013      	 754     	 6.7929 	 BM25
179-AH 	 Q0 	 IZV950726-00012      	 755     	 6.7929 	 BM25
179-AH 	 Q0 	 IZV950805-00016      	 756     	 6.7929 	 BM25
179-AH 	 Q0 	 IZV950818-00014      	 757     	 6.7929 	 BM25
179-AH 	 Q0 	 IZV950915-00023      	 758     	 6.7929 	 BM25
179-AH 	 Q0 	 IZV950916-00004      	 759     	 6.7929 	 BM25
179-AH 	 Q0 	 IZV951027-00014      	 760     	 6.7929 	 BM25
179-AH 	 Q0 	 IZV951125-00037      	 761     	 6.7929 	 BM25
179-AH 	 Q0 	 IZV951221-00015      	 762     	 6.7929 	 BM25
179-AH 	 Q0 	 IZV951216-00029      	 763     	 6.7759 	 BM25
179-AH 	 Q0 	 IZV950914-00021      	 764     	 6.7652 	 BM25
179-AH 	 Q0 	 IZV950819-00059      	 765     	 6.7619 	 BM25
179-AH 	 Q0 	 IZV951012-00049      	 766     	 6.7619 	 BM25
179-AH 	 Q0 	 IZV951028-00067      	 767     	 6.7619 	 BM25
179-AH 	 Q0 	 IZV950218-00010      	 768     	 6.7398 	 BM25
179-AH 	 Q0 	 IZV950406-00025      	 769     	 6.7299 	 BM25
179-AH 	 Q0 	 IZV951202-00032      	 770     	 6.6989 	 BM25
179-AH 	 Q0 	 IZV950321-00017      	 771     	 6.6910 	 BM25
179-AH 	 Q0 	 IZV950304-00011      	 772     	 6.6728 	 BM25
179-AH 	 Q0 	 IZV950324-00014      	 773     	 6.6728 	 BM25
179-AH 	 Q0 	 IZV950825-00028      	 774     	 6.6671 	 BM25
179-AH 	 Q0 	 IZV950406-00009      	 775     	 6.6608 	 BM25
179-AH 	 Q0 	 IZV950513-00001      	 776     	 6.6608 	 BM25
179-AH 	 Q0 	 IZV950520-00006      	 777     	 6.6608 	 BM25
179-AH 	 Q0 	 IZV950527-00014      	 778     	 6.6608 	 BM25
179-AH 	 Q0 	 IZV950527-00027      	 779     	 6.6608 	 BM25
179-AH 	 Q0 	 IZV950622-00043      	 780     	 6.6608 	 BM25
179-AH 	 Q0 	 IZV950623-00031      	 781     	 6.6608 	 BM25
179-AH 	 Q0 	 IZV950624-00026      	 782     	 6.6608 	 BM25
179-AH 	 Q0 	 IZV950629-00029      	 783     	 6.6608 	 BM25
179-AH 	 Q0 	 IZV950714-00016      	 784     	 6.6608 	 BM25
179-AH 	 Q0 	 IZV950811-00023      	 785     	 6.6608 	 BM25
179-AH 	 Q0 	 IZV950901-00000      	 786     	 6.6608 	 BM25
179-AH 	 Q0 	 IZV951006-00007      	 787     	 6.6608 	 BM25
179-AH 	 Q0 	 IZV951012-00010      	 788     	 6.6608 	 BM25
179-AH 	 Q0 	 IZV951025-00007      	 789     	 6.6608 	 BM25
179-AH 	 Q0 	 IZV951105-00008      	 790     	 6.6608 	 BM25
179-AH 	 Q0 	 IZV951105-00029      	 791     	 6.6608 	 BM25
179-AH 	 Q0 	 IZV951109-00008      	 792     	 6.6608 	 BM25
179-AH 	 Q0 	 IZV951125-00015      	 793     	 6.6608 	 BM25
179-AH 	 Q0 	 IZV950826-00002      	 794     	 6.6549 	 BM25
179-AH 	 Q0 	 IZV951014-00033      	 795     	 6.6549 	 BM25
179-AH 	 Q0 	 IZV951130-00020      	 796     	 6.6549 	 BM25
179-AH 	 Q0 	 IZV950223-00032      	 797     	 6.6428 	 BM25
179-AH 	 Q0 	 IZV950812-00012      	 798     	 6.6428 	 BM25
179-AH 	 Q0 	 IZV950408-00009      	 799     	 6.6211 	 BM25
179-AH 	 Q0 	 IZV950620-00034      	 800     	 6.6191 	 BM25
179-AH 	 Q0 	 IZV951210-00033      	 801     	 6.6191 	 BM25
179-AH 	 Q0 	 IZV950105-00062      	 802     	 6.5760 	 BM25
179-AH 	 Q0 	 IZV950125-00041      	 803     	 6.5760 	 BM25
179-AH 	 Q0 	 IZV950128-00061      	 804     	 6.5760 	 BM25
179-AH 	 Q0 	 IZV950419-00052      	 805     	 6.5760 	 BM25
179-AH 	 Q0 	 IZV950704-00044      	 806     	 6.5760 	 BM25
179-AH 	 Q0 	 IZV950826-00049      	 807     	 6.5760 	 BM25
179-AH 	 Q0 	 IZV951206-00073      	 808     	 6.5760 	 BM25
179-AH 	 Q0 	 IZV950218-00019      	 809     	 6.5612 	 BM25
179-AH 	 Q0 	 IZV950819-00019      	 810     	 6.5345 	 BM25
179-AH 	 Q0 	 IZV950915-00030      	 811     	 6.5345 	 BM25
179-AH 	 Q0 	 IZV951122-00031      	 812     	 6.5139 	 BM25
179-AH 	 Q0 	 IZV950214-00067      	 813     	 6.4936 	 BM25
179-AH 	 Q0 	 IZV950526-00081      	 814     	 6.4936 	 BM25
179-AH 	 Q0 	 IZV950819-00060      	 815     	 6.4936 	 BM25
179-AH 	 Q0 	 IZV951006-00030      	 816     	 6.4936 	 BM25
179-AH 	 Q0 	 IZV950426-00018      	 817     	 6.4896 	 BM25
179-AH 	 Q0 	 IZV950128-00035      	 818     	 6.4776 	 BM25
179-AH 	 Q0 	 IZV950301-00010      	 819     	 6.4776 	 BM25
179-AH 	 Q0 	 IZV950523-00010      	 820     	 6.4776 	 BM25
179-AH 	 Q0 	 IZV950720-00017      	 821     	 6.4776 	 BM25
179-AH 	 Q0 	 IZV951123-00005      	 822     	 6.4776 	 BM25
179-AH 	 Q0 	 IZV951202-00015      	 823     	 6.4776 	 BM25
179-AH 	 Q0 	 IZV951229-00013      	 824     	 6.4776 	 BM25
179-AH 	 Q0 	 IZV950321-00019      	 825     	 6.4768 	 BM25
179-AH 	 Q0 	 IZV951014-00019      	 826     	 6.4768 	 BM25
179-AH 	 Q0 	 IZV951019-00014      	 827     	 6.4768 	 BM25
179-AH 	 Q0 	 IZV950419-00039      	 828     	 6.4254 	 BM25
179-AH 	 Q0 	 IZV950803-00033      	 829     	 6.3785 	 BM25
179-AH 	 Q0 	 IZV950923-00020      	 830     	 6.3726 	 BM25
179-AH 	 Q0 	 IZV950530-00019      	 831     	 6.3593 	 BM25
179-AH 	 Q0 	 IZV951208-00005      	 832     	 6.3593 	 BM25
179-AH 	 Q0 	 IZV950228-00029      	 833     	 6.3429 	 BM25
179-AH 	 Q0 	 IZV950609-00030      	 834     	 6.3429 	 BM25
179-AH 	 Q0 	 IZV950209-00008      	 835     	 6.3164 	 BM25
179-AH 	 Q0 	 IZV950704-00000      	 836     	 6.3164 	 BM25
179-AH 	 Q0 	 IZV950706-00000      	 837     	 6.3164 	 BM25
179-AH 	 Q0 	 IZV951201-00017      	 838     	 6.3164 	 BM25
179-AH 	 Q0 	 IZV951216-00008      	 839     	 6.3164 	 BM25
179-AH 	 Q0 	 IZV950202-00032      	 840     	 6.2823 	 BM25
179-AH 	 Q0 	 IZV950208-00043      	 841     	 6.2695 	 BM25
179-AH 	 Q0 	 IZV950513-00019      	 842     	 6.2695 	 BM25
179-AH 	 Q0 	 IZV950609-00022      	 843     	 6.2695 	 BM25
179-AH 	 Q0 	 IZV950621-00024      	 844     	 6.2695 	 BM25
179-AH 	 Q0 	 IZV950630-00012      	 845     	 6.2695 	 BM25
179-AH 	 Q0 	 IZV950707-00025      	 846     	 6.2695 	 BM25
179-AH 	 Q0 	 IZV950714-00015      	 847     	 6.2695 	 BM25
179-AH 	 Q0 	 IZV950719-00024      	 848     	 6.2695 	 BM25
179-AH 	 Q0 	 IZV950805-00023      	 849     	 6.2695 	 BM25
179-AH 	 Q0 	 IZV950919-00018      	 850     	 6.2695 	 BM25
179-AH 	 Q0 	 IZV951004-00015      	 851     	 6.2695 	 BM25
179-AH 	 Q0 	 IZV951011-00008      	 852     	 6.2695 	 BM25
179-AH 	 Q0 	 IZV951019-00019      	 853     	 6.2695 	 BM25
179-AH 	 Q0 	 IZV951019-00021      	 854     	 6.2695 	 BM25
179-AH 	 Q0 	 IZV951129-00017      	 855     	 6.2695 	 BM25
179-AH 	 Q0 	 IZV951130-00021      	 856     	 6.2695 	 BM25
179-AH 	 Q0 	 IZV951214-00022      	 857     	 6.2695 	 BM25
179-AH 	 Q0 	 IZV950825-00009      	 858     	 6.2670 	 BM25
179-AH 	 Q0 	 IZV950913-00019      	 859     	 6.2413 	 BM25
179-AH 	 Q0 	 IZV950117-00022      	 860     	 6.2069 	 BM25
179-AH 	 Q0 	 IZV950208-00015      	 861     	 6.2069 	 BM25
179-AH 	 Q0 	 IZV950310-00017      	 862     	 6.2069 	 BM25
179-AH 	 Q0 	 IZV950608-00019      	 863     	 6.2069 	 BM25
179-AH 	 Q0 	 IZV950727-00018      	 864     	 6.2069 	 BM25
179-AH 	 Q0 	 IZV950729-00042      	 865     	 6.2069 	 BM25
179-AH 	 Q0 	 IZV950811-00006      	 866     	 6.2069 	 BM25
179-AH 	 Q0 	 IZV950818-00011      	 867     	 6.2069 	 BM25
179-AH 	 Q0 	 IZV950906-00014      	 868     	 6.2069 	 BM25
179-AH 	 Q0 	 IZV951018-00025      	 869     	 6.2069 	 BM25
179-AH 	 Q0 	 IZV951101-00018      	 870     	 6.2069 	 BM25
179-AH 	 Q0 	 IZV951105-00011      	 871     	 6.2069 	 BM25
179-AH 	 Q0 	 IZV951201-00011      	 872     	 6.2069 	 BM25
179-AH 	 Q0 	 IZV951210-00034      	 873     	 6.2069 	 BM25
179-AH 	 Q0 	 IZV951215-00012      	 874     	 6.2069 	 BM25
179-AH 	 Q0 	 IZV950105-00035      	 875     	 6.1443 	 BM25
179-AH 	 Q0 	 IZV951216-00016      	 876     	 6.1095 	 BM25
179-AH 	 Q0 	 IZV950111-00040      	 877     	 6.0990 	 BM25
179-AH 	 Q0 	 IZV950127-00033      	 878     	 6.0990 	 BM25
179-AH 	 Q0 	 IZV950202-00016      	 879     	 6.0990 	 BM25
179-AH 	 Q0 	 IZV950208-00025      	 880     	 6.0990 	 BM25
179-AH 	 Q0 	 IZV950209-00021      	 881     	 6.0990 	 BM25
179-AH 	 Q0 	 IZV950301-00031      	 882     	 6.0990 	 BM25
179-AH 	 Q0 	 IZV950316-00022      	 883     	 6.0990 	 BM25
179-AH 	 Q0 	 IZV950317-00014      	 884     	 6.0990 	 BM25
